entity_type,entity_id,tab_key,lang,title,body_markdown,source
place,phk-three-monkeys-restaurant,overview,ru,,"## Почему стоит зайти?

- 🌟 Один из самых атмосферных ресторанов острова  
- 🌍 Сочетание природы, дизайна и кухни  
- 📸 Джунгли, деревянные террасы и панорамы

## Как добраться

- 🚕 Такси / Grab  
- 🛵 Байк  
- 🗺️ Холмы рядом с Phuket Town

## Полезные нюансы

- ⚠️ Популярно на закате  
- 🌞 Лучшее время — вечер  
- 👕 Casual chic  
- 🐾 Животные не допускаются

## Локальная ценность

Ресторан стал примером экологичного дизайна и точкой притяжения для гастрономического туризма Пхукета.

## Лучшие точки для фото

- 📷 Террасы среди деревьев  
- 📷 Вид на город  
- 🌅 Закат в джунглях

## Практическая информация

- **Адрес:** Ratsada, Phuket  
- **Сайт:** —  
- **Телефон:** —

## Билеты и посещение

- 💰 Средний чек — 💵💵 – 💎  
- 🎟️ Бронирование рекомендуется вечером  
- 🆓 Вход свободный
",editorial
place,phk-cafe-phuket-viewpoint,overview,ru,,"## Почему стоит зайти?

- 🌟 Лучшие панорамные виды на побережье  
- 🌍 Кофе с видом на Андаманское море  
- 📸 Открыточные кадры

## Как добраться

- 🚕 Такси  
- 🛵 Байк  
- 🗺️ Смотровая дорога между Karon и Kata

## Полезные нюансы

- ⚠️ Многолюдно днём  
- 🌞 Лучшее время — утро и закат  
- 👕 Лёгкая одежда  
- 🐾 —

## Локальная ценность

Кафе стало популярной точкой для локального туризма и фотографов.

## Лучшие точки для фото

- 📷 Панораму побережья  
- 📷 Террасу  
- 🌅 Закат над морем

## Практическая информация

- **Адрес:** Viewpoint Karon – Kata  
- **Сайт:** —  
- **Телефон:** —

## Билеты и посещение

- 💰 Средний чек — 💵💵  
- 🎟️ Вход свободный  
- 🆓 —
",editorial
place,phk-baan-rim-pa,overview,ru,,"## Почему стоит зайти?

- 🌟 Один из самых романтичных ресторанов Пхукета  
- 🌍 Классическая гастрономия острова  
- 📸 Вид на закат над заливом Патонг

## Как добраться

- 🚕 Такси / Grab  
- 🛵 Байк  
- 🗺️ Северная часть Patong Beach

## Полезные нюансы

- ⚠️ Элегантный дресс-код  
- 🌞 Лучшее время — закат  
- 👕 Smart casual  
- 🐾 —

## Локальная ценность

Ресторан давно считается гастрономической визитной карточкой Пхукета и местом особых событий.

## Лучшие точки для фото

- 📷 Террасу над морем  
- 📷 Закат  
- 🌅 Вечернюю подсветку

## Практическая информация

- **Адрес:** Kalim Bay, Patong  
- **Сайт:** —  
- **Телефон:** —

## Билеты и посещение

- 💰 Ценовой сегмент — 💎 Premium  
- 🎟️ Бронирование обязательно  
- 🆓 —
",editorial
place,phk-no-6-restaurant,overview,ru,,"## Почему стоит зайти?

- 🌟 Вкусно и недорого  
- 🌍 Популярное место среди местных  
- 📸 Атмосфера скрытого дворика

## Как добраться

- 🚕 Пешком по Старому городу  
- 🛵 Байк  
- 🗺️ Phuket Town

## Полезные нюансы

- ⚠️ Мало мест  
- 🌞 Лучше приходить рано  
- 👕 Повседневная одежда  
- 🐾 —

## Локальная ценность

Заведение отражает демократичную гастрономическую культуру Пхукета и ориентировано на местных жителей.

## Лучшие точки для фото

- 📷 Дворик  
- 📷 Блюда  
- 🌅 Уютную атмосферу

## Практическая информация

- **Адрес:** Phuket Town  
- **Сайт:** —  
- **Телефон:** —

## Билеты и посещение

- 💰 Ценовой сегмент — 💰 Budget – Mid  
- 🎟️ Очереди в часы пик  
- 🆓 —
",editorial
place,pty-pattaya-beach,overview,ru,,"## Почему это важно?

- 🌟 Главный городской пляж Паттайи  
- 🌍 Центр курортной инфраструктуры  
- 📸 Набережная, лодки и городские виды

## Билеты и посещение

- 💰 Бесплатно  
- 🎟️ Лежаки и зонты — платно  
- 🆓 Общественный пляж

## Лучшие точки для фото

- 📷 Набережную  
- 📷 Пляж с высоты  
- 🌅 Закат

## Практическая информация

- **Адрес:** Beach Rd, Pattaya  
- **Сайт:** —  
- **Телефон:** —

## Как добраться

- 🚶 Пешком из центра  
- 🚕 Такси / Grab  
- 🚌 Сонгтэо вдоль Beach Road  
- 🗺️ Центральная Паттайя

## Полезные нюансы

- ⚠️ Многолюдно днём  
- 🌞 Лучшее время — утро и вечер  
- 👕 Пляжная одежда  
- 🐾 Следите за вещами

## Локальная ценность

Пляж является основой туристической экономики города и рабочим местом для тысяч жителей.
",editorial
place,pty-walking-street,overview,ru,,"## Почему это важно?

- 🌟 Сердце ночной жизни города  
- 🌍 Знаковая туристическая улица  
- 📸 Неон, огни и атмосфера

## Билеты и посещение

- 💰 Бесплатно  
- 🎟️ Вход в клубы — по условиям заведений  
- 🆓 Прогулка свободная

## Лучшие точки для фото

- 📷 Неоновые вывески  
- 📷 Толпы туристов  
- 🌅 Ночные огни

## Практическая информация

- **Адрес:** Walking St, Pattaya  
- **Сайт:** —  
- **Телефон:** —

## Как добраться

- 🚕 Такси  
- 🚌 Сонгтэо  
- 🗺️ Южная Паттайя

## Полезные нюансы

- ⚠️ Только для взрослых  
- 🌞 Лучшее время — вечер  
- 👕 Casual  
- 🐾 —

## Локальная ценность

Walking Street формирует ночной образ Паттайи и привлекает международный турпоток.
",editorial
place,pty-sanctuary-of-truth,overview,ru,,"## Почему это важно?

- 🌟 Уникальная деревянная архитектура  
- 🌍 Философский и культурный комплекс  
- 📸 Детализированная резьба

## Билеты и посещение

- 💰 ~500 THB  
- 🎟️ Экскурсия включена  
- 🆓 —

## Лучшие точки для фото

- 📷 Фасад храма  
- 📷 Детали резьбы  
- 🌅 Вид на залив

## Практическая информация

- **Адрес:** Naklua, Pattaya  
- **Сайт:** —  
- **Телефон:** —

## Как добраться

- 🚕 Такси  
- 🛵 Байк  
- 🗺️ Северная Паттайя

## Полезные нюансы

- ⚠️ Каска выдаётся на входе  
- 🌞 Лучше утром  
- 👕 Закрытая обувь  
- 🐾 —

## Локальная ценность

Храм поддерживает традиции тайской резьбы по дереву и ремесленные школы.
",editorial
place,pty-nong-nooch-tropical-garden,overview,ru,,"## Почему это важно?

- 🌟 Лучший ботанический сад региона  
- 🌍 Культурные шоу  
- 📸 Ландшафтные сады

## Билеты и посещение

- 💰 ~600 THB  
- 🎟️ Билеты с шоу  
- 🆓 —

## Лучшие точки для фото

- 📷 Сады  
- 📷 Скульптуры  
- 🌅 Панорамы

## Практическая информация

- **Адрес:** Na Jomtien  
- **Сайт:** —  
- **Телефон:** —

## Как добраться

- 🚕 Такси  
- 🚌 Экскурсия  
- 🗺️ Восток от Паттайи

## Полезные нюансы

- ⚠️ Большая территория  
- 🌞 Закладывайте 3–4 часа  
- 👕 Удобная обувь  
- 🐾 —

## Локальная ценность

Парк поддерживает экотуризм и культурные традиции Таиланда.
",editorial
place,pty-jomtien-beach,overview,ru,,"## Почему это важно?

- 🌟 Спокойнее, чем центр  
- 🌍 Подходит для семей  
- 📸 Просторный пляж

## Билеты и посещение

- 💰 Бесплатно  
- 🎟️ Лежаки — платно  
- 🆓 Пляж общественный

## Лучшие точки для фото

- 📷 Пляж  
- 📷 Парасейлинг  
- 🌅 Закат

## Практическая информация

- **Адрес:** Jomtien, Pattaya  
- **Сайт:** —  
- **Телефон:** —

## Как добраться

- 🚕 Такси  
- 🚌 Сонгтэо  
- 🗺️ Южная Паттайя

## Полезные нюансы

- ⚠️ Ветрено в сезон  
- 🌞 Лучшее время — утро  
- 👕 Пляжная одежда  
- 🐾 —

## Локальная ценность

Jomtien Beach поддерживает семейный туризм и долгосрочное проживание.
",editorial
place,pty-big-buddha-hill,overview,ru,,"## Почему это важно?

- 🌟 Панорама города  
- 🌍 Духовное место  
- 📸 Вид на залив

## Билеты и посещение

- 💰 Бесплатно  
- 🎟️ Пожертвования приветствуются  
- 🆓 Свободный вход

## Лучшие точки для фото

- 📷 Панораму Паттайи  
- 📷 Статую  
- 🌅 Закат

## Практическая информация

- **Адрес:** Pratumnak Hill, Pattaya  
- **Сайт:** —  
- **Телефон:** —

## Как добраться

- 🚕 Такси  
- 🛵 Байк  
- 🗺️ Pratumnak Hill

## Полезные нюансы

- ⚠️ Закрытая одежда  
- 🌞 Утро лучше всего  
- 👕 Закрытые плечи и колени  
- 🐾 —

## Локальная ценность

Место служит духовным ориентиром и смотровой точкой города.
",editorial
place,pty-horizon-rooftop-bar,overview,ru,,"## Как добраться

- 🚕 Такси  
- 🗺️ Северная Паттайя

## Полезные нюансы

- ⚠️ Smart casual  
- 🌞 Лучшее время — закат  
- 👕 Опрятная одежда  
- 🐾 —

## Локальная ценность

Бар формирует современный гастрономический образ Паттайи.

## Лучшие точки для фото

- 📷 Вид на город  
- 📷 Коктейли  
- 🌅 Закат

## Практическая информация

- **Адрес:** Pattaya  
- **Сайт:** —  
- **Телефон:** —

## Почему это важно?

- 🌟 Панорама города  
- 🌍 Коктейли и закаты  
- 📸 Ночные виды

## Билеты и посещение

- 💰 Средний чек — 💵💵  
- 🎟️ Вход свободный  
- 🆓 —
",editorial
place,pty-the-glass-house,overview,ru,,"## Как добраться

- 🚕 Такси  
- 🗺️ Южная Паттайя

## Полезные нюансы

- ⚠️ Популярно вечером  
- 🌞 Лучшее время — закат  
- 👕 Casual chic  
- 🐾 —

## Локальная ценность

Ресторан поддерживает локальных рыбаков и гастрономическую культуру региона.

## Лучшие точки для фото

- 📷 Террасу  
- 📷 Блюда  
- 🌅 Вечерний свет

## Практическая информация

- **Адрес:** Jomtien / South Pattaya  
- **Сайт:** —  
- **Телефон:** —

## Почему это важно?

- 🌟 Ужин у моря  
- 🌍 Романтическая обстановка  
- 📸 Вид на залив

## Билеты и посещение

- 💰 Средний чек — 💵💵  
- 🎟️ Бронирование желательно  
- 🆓 —
",editorial
place,pty-mum-aroi,overview,ru,,"## Как добраться

- 🚕 Такси  
- 🗺️ Северная Паттайя

## Полезные нюансы

- ⚠️ Шумно  
- 🌞 Лучше днём  
- 👕 Casual  
- 🐾 —

## Локальная ценность

Ресторан отражает гастрономическую культуру Паттайи и ориентирован на местных жителей.

## Лучшие точки для фото

- 📷 Блюда  
- 📷 Зал  
- 🌅 Атмосферу

## Практическая информация

- **Адрес:** Pattaya  
- **Сайт:** —  
- **Телефон:** —

## Почему это важно?

- 🌟 Свежие морепродукты  
- 🌍 Популярен у местных  
- 📸 Аутентичная атмосфера

## Билеты и посещение

- 💰 Средний чек  
- 🎟️ Очереди в часы пик  
- 🆓 —
",editorial
place,usm-chaweng-beach,overview,ru,,"## Почему это важно?

- 🌟 Главный пляж Самуи с лучшей инфраструктурой  
- 🌍 Центр курортной жизни и ночных развлечений  
- 📸 Длинная береговая линия, пальмы и рассветы

## Билеты и посещение

- 💰 Бесплатно  
- 🎟️ Лежаки и зонты — платно  
- 🆓 Пляж общественный

## Лучшие точки для фото

- 📷 Береговую линию  
- 📷 Пальмы у воды  
- 🌅 Рассвет

## Практическая информация

- **Адрес:** Chaweng, Koh Samui  
- **Сайт:** —  
- **Телефон:** —

## Как добраться

- 🚕 Такси  
- 🛵 Байк  
- 🚌 Сонгтэо вдоль восточного побережья  
- 🗺️ Восточная часть острова

## Полезные нюансы

- ⚠️ Многолюдно в высокий сезон  
- 🌞 Лучшее время — утро  
- 👕 Пляжная одежда  
- 🐾 Следите за личными вещами

## Локальная ценность

Chaweng Beach — основной туристический и экономический центр Самуи, обеспечивающий занятость местного населения.
",editorial
place,usm-lamai-beach,overview,ru,,"## Почему это важно?

- 🌟 Баланс отдыха и инфраструктуры  
- 🌍 Менее шумно, чем Чавенг  
- 📸 Камни, пальмы и море

## Билеты и посещение

- 💰 Бесплатно  
- 🎟️ Лежаки — платно  
- 🆓 Общественный пляж

## Лучшие точки для фото

- 📷 Каменистые участки  
- 📷 Пляж с пальмами  
- 🌅 Закат

## Практическая информация

- **Адрес:** Lamai, Koh Samui  
- **Сайт:** —  
- **Телефон:** —

## Как добраться

- 🚕 Такси  
- 🛵 Байк  
- 🚌 Сонгтэо  
- 🗺️ Юго-восток острова

## Полезные нюансы

- ⚠️ Волны в ветреный сезон  
- 🌞 Лучшее время — утро и вечер  
- 👕 Пляжная одежда  
- 🐾 —

## Локальная ценность

Lamai Beach поддерживает устойчивый туризм и семейный бизнес острова.
",editorial
place,usm-big-buddha-temple,overview,ru,,"## Почему это важно?

- 🌟 Главный духовный символ Самуи  
- 🌍 Религиозный центр острова  
- 📸 Вид на залив и храм

## Билеты и посещение

- 💰 Бесплатно  
- 🎟️ Пожертвования приветствуются  
- 🆓 Свободный вход

## Лучшие точки для фото

- 📷 Статую на фоне неба  
- 📷 Храмовый комплекс  
- 🌅 Вид на море

## Практическая информация

- **Адрес:** Big Buddha, Koh Samui  
- **Сайт:** —  
- **Телефон:** —

## Как добраться

- 🚕 Такси  
- 🛵 Байк  
- 🗺️ Север острова, Big Buddha Beach

## Полезные нюансы

- ⚠️ Закрытая одежда обязательна  
- 🌞 Лучше утром  
- 👕 Закрытые плечи и колени  
- 🐾 Тихое поведение

## Локальная ценность

Храм является важным местом поклонения и символом духовной жизни Самуи.
",editorial
place,usm-na-muang-waterfalls,overview,ru,,"## Почему это важно?

- 🌟 Лучшие водопады Самуи  
- 🌍 Природная зона отдыха  
- 📸 Тропический лес

## Билеты и посещение

- 💰 Бесплатно  
- 🎟️ Парковка — платно  
- 🆓 Вход свободный

## Лучшие точки для фото

- 📷 Каскады воды  
- 📷 Купание  
- 🌅 Свет в лесу

## Практическая информация

- **Адрес:** Na Muang, Koh Samui  
- **Сайт:** —  
- **Телефон:** —

## Как добраться

- 🚕 Такси  
- 🛵 Байк  
- 🗺️ Центральная часть острова

## Полезные нюансы

- ⚠️ Скользкие камни  
- 🌞 Лучше после дождей  
- 👕 Удобная обувь  
- 🐾 Осторожно при купании

## Локальная ценность

Водопады поддерживают экотуризм и сохраняют природное наследие Самуи.
",editorial
place,usm-fisherman-s-village,overview,ru,,"## Почему это важно?

- 🌟 Самая атмосферная набережная Самуи  
- 🌍 Историческое поселение рыбаков  
- 📸 Огни, деревянные дома и море

## Билеты и посещение

- 💰 Бесплатно  
- 🎟️ Еда и покупки — платно  
- 🆓 Прогулка свободная

## Лучшие точки для фото

- 📷 Набережную  
- 📷 Рестораны у воды  
- 🌅 Закат

## Практическая информация

- **Адрес:** Bophut, Koh Samui  
- **Сайт:** —  
- **Телефон:** —

## Как добраться

- 🚕 Такси  
- 🛵 Байк  
- 🗺️ Север острова, Bophut

## Полезные нюансы

- ⚠️ Многолюдно по вечерам  
- 🌞 Лучшее время — закат  
- 👕 Casual  
- 🐾 —

## Локальная ценность

Район поддерживает локальный бизнес и сохраняет историческую идентичность Самуи.
",editorial
place,usm-ang-thong-national-marine-park,overview,ru,,"## Почему это важно?

- 🌟 Лучший однодневный тур с Самуи  
- 🌍 Национальный парк  
- 📸 Лагуны и острова

## Билеты и посещение

- 💰 Экскурсии от 2000 THB  
- 🎟️ Вход в парк включён  
- 🆓 Купание включено

## Лучшие точки для фото

- 📷 Лагуны  
- 📷 Острова  
- 🌅 Виды с высоты

## Практическая информация

- **Адрес:** Ang Thong Marine Park  
- **Сайт:** —  
- **Телефон:** —

## Как добраться

- 🚤 Катер с Самуи  
- 🗺️ Запад от острова

## Полезные нюансы

- ⚠️ Ограничения по погоде  
- 🌞 Лучшее время — сухой сезон  
- 👕 Купальная одежда  
- 🐾 Экологические правила

## Локальная ценность

Парк защищает морскую экосистему и поддерживает устойчивый туризм региона.
",editorial
place,usm-coco-tam-s,overview,ru,,"## Как добраться

- 🚕 Такси  
- 🛵 Байк  
- 🗺️ Fisherman’s Village, Bophut

## Полезные нюансы

- ⚠️ Многолюдно вечером  
- 🌞 Лучшее время — закат  
- 👕 Casual  
- 🐾 —

## Локальная ценность

Заведение стало визитной карточкой вечерней жизни Самуи и поддерживает локальную индустрию развлечений.

## Лучшие точки для фото

- 📷 Бар у моря  
- 📷 Огненное шоу  
- 🌅 Закат

## Практическая информация

- **Адрес:** Bophut, Koh Samui  
- **Сайт:** —  
- **Телефон:** —

## Почему это важно?

- 🌟 Лучший beach bar Самуи  
- 🌍 Вечерняя атмосфера у моря  
- 📸 Огненные шоу

## Билеты и посещение

- 💰 Средний чек — 💵💵  
- 🎟️ Вход свободный  
- 🆓 —
",editorial
place,usm-dining-on-the-rocks,overview,ru,,"## Как добраться

- 🚕 Такси  
- 🗺️ Северо-восток острова

## Полезные нюансы

- ⚠️ Элегантный дресс-код  
- 🌞 Лучшее время — закат  
- 👕 Smart casual  
- 🐾 —

## Локальная ценность

Ресторан формирует гастрономический имидж Самуи на международном уровне.

## Лучшие точки для фото

- 📷 Террасы  
- 📷 Подачу блюд  
- 🌅 Вид на море

## Практическая информация

- **Адрес:** Koh Samui  
- **Сайт:** —  
- **Телефон:** —

## Почему это важно?

- 🌟 Один из лучших fine dining Самуи  
- 🌍 Уникальная архитектура  
- 📸 Вид на море с высоты

## Билеты и посещение

- 💰 Ценовой сегмент — 💎 Premium  
- 🎟️ Бронирование обязательно  
- 🆓 —
",editorial
